drug_brand,drug_generic,active_ingredient,fda_application_number,modality,original_approval_date,clock_year,orphan_status,ira_cycle,mfp_usd,part_d_spend_latest_usd,part_b_spend_latest_usd,spend_year,source_urls,indication_event_date,years_after_launch,indication_text,is_after_clock,event_app_number
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2020-06-18,3.23,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2021-06-14,4.21,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2021-10-20,4.56,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2022-05-20,5.14,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2022-06-07,5.19,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2022-09-28,5.5,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2024-01-12,6.79,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2024-01-25,6.83,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2024-09-12,7.46,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2024-09-27,7.5,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
Dupixent Pen,Dupilumab,DUPILUMAB,BLA761055,biologic,2017-03-28,13.0,orphan_approved,,,1081417350.8,,2023,https://api.fda.gov/drug/drugsfda.json,2025-04-17,8.05,"1 INDICATIONS AND USAGE DUPIXENT is an interleukin-4 receptor alpha antagonist indicated: Atopic Dermatitis for the treatment of adult and pediatric patients aged 6 months and older with moderate-to-severe AD whose disease is not adequately controlled with topical prescription therapies or when those therapies are not advisable. DUPIXENT can be used with or without topical corticosteroids. ( 1.1 ) Asthma as an add-on maintenance treatment of adult and pediatric patients aged 6 years and older with moderate-to-severe asthma characterized by an eosinophilic phenotype or with oral corticosteroid dependent asthma. ( 1.2 ) Limitations of Use: Not for the relief of acute bronchospasm or status asthmaticus. ( 1.2 ) Chronic Rhinosinusitis with Nasal Polyps as an add-on maintenance treatment in adult and pediatric patients aged 12 years and older with inadequately controlled chronic rhinosinusitis with nasal polyps (CRSwNP). ( 1.3 ) Eosinophilic Esophagitis for the treatment of adult and pediatric patients aged 1 year and older, weighing at least 15 kg, with eosinophilic esophagitis (EoE). ( 1.4 ) Prurigo Nodularis for the treatment of adult patients with prurigo nodularis (PN). ( 1.5 ) Chr",False,BLA761055
